id,position,customer,status,product_name,photo_url,is_deleted,previous_position,navodka_url
1002,48B c.,VW,null,Prallplatte,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/1002_01002_Prallplatte.pdf"", ""title"": ""Návodka""}]"
20,50A m.,Škoda,null,Nosič motoru,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/20_00020_Nosic_motoru_00020.pdf"", ""title"": ""Návodka""}]"
21,49C b.,Škoda,null,Zajišťovací díl,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/21_00021_Zajistovaci_dil_L_R_00021.pdf"", ""title"": ""Návodka""}]"
1029,Mezisklad,VW,,Aufnahme Dichtring LSP hinten re,,false,,"[{""url"":""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/1029_01029_Aufnahme_Dichtring_LSP_Hinten_Re.pdf"",""title"":""Návodka 2""}]"
703,38C m.,Scherdel,null,Ventil klein US III,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/703_Ventil_maly_modry_US_16x_00703.pdf"", ""title"": ""Modrá""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/703_Ventil_maly_zeleny_US_16x_00703.pdf"", ""title"": ""Zelená""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/703_Ventil_maly_cerny_US_16x_00703.pdf"", ""title"": ""Černá""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/703_Ventil_maly_cerveny_US_16x_00703.pdf"", ""title"": ""Červená""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/703_Ventil_maly_sedy_US_16x_00703.pdf"", ""title"": ""Šedá""}]"
741,49D h.,Škoda,null,Upevňovací háček,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/741_Upevnovaci_hacek_00741.pdf"", ""title"": ""Návodka""}]"
745,42A z.,Witte,null,Dichtung,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/745_Dichtung_00745.pdf"", ""title"": ""Návodka""}]"
866,44C c.,Witte,null,Blockiernocken GOB (Servo),null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/866_00866_Blockiernocken_GOB_Servo_.pdf"", ""title"": ""Návodka""}]"
878,45D m.,Grammer,null,Support f. pan. Cupholder,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/878_00878_Support_f._pan._Cupholder.pdf"", ""title"": ""Návodka""}]"
879,47D z.,Grammer,null,Shell down f.pan. RR,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/879_00879_Shell_down_f.pan._RR.pdf"", ""title"": ""Návodka""}]"
880,45D m.,Grammer,null,Shell Up f.pan. RR,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/880_00880_Shell_Up_f.pan._RR.pdf"", ""title"": ""Návodka""}]"
881,45D z.,Grammer,null,Panel f. Sto. RR,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/881_00881_Panel_f._Sto._RR.pdf"", ""title"": ""Návodka""}]"
882,47D z.,Grammer,null,Panel f.coun rear,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/882_00882_Panel_f._coun_rear.pdf"", ""title"": ""Návodka""}]"
884,39C z.,Novares,null,12V Cup + Taschenhacker,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/884_00884_12V_Cup_Taschenhacker_W9958.pdf"", ""title"": ""Návodka""}]"
22,50A m.,Škoda,null,Fixační díl,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/22_00022_Fixacni_dil_L_R_00022.pdf"", ""title"": ""Návodka""}]"
886,Mezisklad,Novares,null,Cover sub ASSY L / R,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/886_00886_Cover_sub_ASSY_L_R.pdf"", ""title"": ""Návodka""}]"
14,36A z.,Novares,,Kombihalter RH,,false,,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/14_Kombihalter_RL_43867_00014.pdf"", ""title"": ""Návodka""}]"
15,36A z.,Novares,null,Kombihalter LH,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/15_Kombihalter_LL_43860_00015.pdf"", ""title"": ""Návodka""}]"
24,51C z.,Škoda,null,Vedení rola manual,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/24_00024_Vedeni_rola_manual_00024.pdf"", ""title"": ""Návodka""}]"
867,42C b.,Witte,null,Indikator Kappe LS + RS,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/867_00867_Indikator_Kappe.pdf"", ""title"": ""Návodka""}]"
869,41C z.,Witte,null,Clip,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/869_00869_Clip.pdf"", ""title"": ""Návodka""}]"
870,44B c.,Witte,null,Gehause,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/870_00870_Gehause_L_R.pdf"", ""title"": ""Návodka""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/870_00870_Gehause_Links.pdf"", ""title"": ""Navodka_alt""}]"
871,44A h.,Witte,null,Abdeckkappe,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/871_00871_Abdeckkappe_L_R.pdf"", ""title"": ""Návodka""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/871_00871_Abdeckkappe_Rechts.pdf"", ""title"": ""Navodka_alt""}]"
875,43E m.,Witte,null,Cushion Rear L+R,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/875_00875_Cushion_Rear_L_R.pdf"", ""title"": ""Návodka""}]"
876,38A m.,Others,null,Heather Violete valve cap US,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/876_00876_Heather_violete_valve_cap.pdf"", ""title"": ""Návodka""}]"
877,45D m.,Grammer,null,Panel f. cupholder,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/877_00877_Panel_f._cupholder.pdf"", ""title"": ""Návodka""}]"
764,48B b.,Škoda,null,Odpadkový koš - Víko,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/764_Odpadkovy_kos_-_Viko_-_Beige_00764.pdf"", ""title"": ""Návodka""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/764_Odpadkovy_kos_-_Viko_-_Satinschwarz_00764.pdf"", ""title"": ""Navodka_alt""}]"
887,Mezisklad,Witte,null,Haltering,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/887_00887_Haltering_Witol_411.pdf"", ""title"": ""Návodka""}]"
894,39H z.,Novares,null,Abdeckleiste Vorn w/ Ins.,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/894_00894_Abdeckleiste_Vorn_SA_MSP.pdf"", ""title"": ""Návodka""}]"
927,43D m.,Witte,null,Drehfalle GOB (opti),null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/927_00927_Drehfalle_GOB_druhy_obstrik.pdf"", ""title"": ""Návodka""}]"
907,43E c.,Witte,null,Hebel,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/907_00907_Hebel.pdf"", ""title"": ""Návodka""}]"
889,49E z.,Novares,null,Abstutzung SVKL,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/889_00889_Abstutzung_SVKL_L_R.pdf"", ""title"": ""Návodka""}]"
893,49C z.,Novares,null,Blende Gurtschlitz,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/893_00893_Blende_Gurtschlitz.pdf"", ""title"": ""Návodka""}]"
895,39H z.,Novares,null,Abdeckleiste Vorn w/o Ins.,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/895_00895_Abdeckleiste_Einstieg_Vorn.pdf"", ""title"": ""Návodka""}]"
897,42C b.,Witte,null,Abdeckkape PCB,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/897_00897_Abdeckkape_PCB.pdf"", ""title"": ""Návodka""}]"
899,36C b.,Donaldson,null,Endcap open,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/899_00899_Endcap_Open.pdf"", ""title"": ""Návodka""}]"
906,43E č.,Witte,null,Softtouch KD,null,false,null,null
903,43D z.,Novares,null,Lateral inspection hatch,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/903_00903_Lateral_inspection_hatch.pdf"", ""title"": ""Návodka""}]"
905,43E č.,Witte,null,Housing STD,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/905_00905_Housing_STD_00906_Softtouch_KD.pdf"", ""title"": ""Návodka""}]"
908,43D č.,Witte,null,Clip,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/908_00908_Clip.pdf"", ""title"": ""Návodka""}]"
909,42A z.,Witte,null,Magnetaufnahme,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/909_00909_Magnetaufnahme.pdf"", ""title"": ""Návodka""}]"
914,37A m.,WEIDPLAS,,Spacer,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/914_00914_Spacer.pdf"", ""title"": ""Návodka""}]"
915,38C b.,Scherdel,null,Ventil Velký (8x s vakuem),null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/915_Ventil_velky_modry_8x_vakuum_00915.pdf"", ""title"": ""Modrá""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/915_Ventil_velky_cerny_8x_vakuum_00915.pdf"", ""title"": ""Černá""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/915_Ventil_velky_cerveny_8x_vakuum_00915.pdf"", ""title"": ""Červená""}]"
918,41B z.,Witte,null,Grundplatte,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/918_00918_Grundplatte.pdf"", ""title"": ""Zelená""}]"
919,43D h.,Witte,null,Drehfalle GOB,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/919_00919_Drehfalle_GOB.pdf"", ""title"": ""Návodka""}]"
921,43D m.,Witte,null,Niethuelse 1 GOB,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/921_00921_Niethuelse_1_BG.pdf"", ""title"": ""Návodka""}]"
923,36A z.,Witte,null,Hexagonalshaft,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/923_00923_Hexagonal_Shaft.pdf"", ""title"": ""Návodka""}]"
924,43D z.,Witte,null,Aktuator Abdeckung L/R,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/924_00924_Aktuator_Cover_LH_RH.pdf"", ""title"": ""Návodka""}]"
926,45E z.,Grammer,null,Cover Middle High,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/926_00926_Cover_Middle_High.pdf"", ""title"": ""Návodka""}]"
928,42A b.,Witte,null,Drehfalle GOB,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/928_00928_Drehfalle_GOB_prvni_obstrik.pdf"", ""title"": ""Návodka""}]"
929,47D m.,Witte,null,Drehfalle,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/929_00929_Drehfalle_GOB.pdf"", ""title"": ""Návodka""}]"
1030,Mezisklad,VW,,Aufnahme Dichtring LSP hinten li/re,,false,,"[{""url"":""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/1030_01030_Aufnahme_Dichtring_LSP_Hinten_Li_Re.pdf"",""title"":""Návodka 2""}]"
711,39B m.,Novares,null,Gehäuse Bedieneinheit Handschuhfach,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/711_Gehause_Bedieneinheit_Handschuhfach_W26105_00711.pdf"", ""title"": ""Návodka""}]"
19,Mezisklad,Škoda,,Vedení rola elektro,,false,,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodka_19_1786668635004_19.pdf"", ""title"": ""19.pdf""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/19_19.pdf"", ""title"": ""Návodka 2""}]"
930,47D m.,Witte,null,Sperrklinke,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/930_00930_Sperrklinke_GOB.pdf"", ""title"": ""Návodka""}]"
931,47D m.,Witte,null,C-CLIP L+R,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/931_00931_C-Clip_L_R.pdf"", ""title"": ""Návodka""}]"
939,47D č.,Witte,null,Indikatorhebel,null,false,null,null
718,42B m.,Witte,null,Rukáv levý,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/718_Rukav_Levy_00718.pdf"", ""title"": ""Návodka""}]"
874,43E m.,Witte,null,Unterlage Vorne LH/RH,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/874_00874_Unterlage_Vorne_LH_RH.pdf"", ""title"": ""Návodka""}]"
952,42B b.,Witte,null,Pawl Overmolded,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/952_00952_Pawl_Overmolded.pdf"", ""title"": ""Návodka""}]"
955,36B m.,Witte,null,Gehause hinten RH / LH,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/955_00955_Gehause_Hinten_LH_RH.pdf"", ""title"": ""Návodka""}]"
933,42C h.,Witte,null,Griff,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/933_00933_Griff.pdf"", ""title"": ""Návodka""}]"
444,44C b.,Bonnel,null,"bonBlock, díl C/E/F",null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/444_BonBlock_dil_C_kryt_baterie.pdf"", ""title"": ""Návodka 1""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/444_BonBlock_dil_E_upevnovaci_dil.pdf"", ""title"": ""Návodka 2""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/444_BonBlock_dil_F_kryt_kabelu.pdf"", ""title"": ""Návodka 3""}]"
445,44C b.,Bonnel,null,"BonBlock, díl D",null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/445_BonBlock_dil_D_MIDDLE_COVER.pdf"", ""title"": ""Návodka 1""}]"
953,36B m.,Witte,null,Housing,null,false,null,null
954,36B m.,Witte,null,Betaetiger,null,false,null,null
934,42C h.,Witte,null,Holder,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/934_00934_Holder.pdf"", ""title"": ""Návodka""}]"
935,41A z.,Witte,null,Housing,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/935_00935_Housing.pdf"", ""title"": ""Návodka""}]"
948,47G h.,Škoda,null,Cover,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/948_00948_Cover_546_.pdf"", ""title"": ""Návodka""}]"
949,45E b.,Grammer,null,Panel F. Sto. Armr.,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/949_00949_Panel_F._Sto._Armr..pdf"", ""title"": ""Návodka""}]"
950,45E c.,Grammer,null,Panel Sto. Fr. Up,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/950_00950_Panel_Sto._Fr._Up.pdf"", ""title"": ""Návodka""}]"
936,41C h.,Witte,null,Cover,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/936_00936_Cover.pdf"", ""title"": ""Návodka""}]"
937,41B z.,Witte,null,Cover,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/937_00937_Cover.pdf"", ""title"": ""Návodka""}]"
938,47D č.,Witte,null,Housing,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/938_00938_Housing.pdf"", ""title"": ""Návodka""}]"
940,43D h.,Witte,null,Cradle Buffer,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/940_00940_Cradle_Buffer.pdf"", ""title"": ""Návodka""}]"
941,40C č.,Novares,null,Forma- 21-32,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/941_00941_Forma_21-32.pdf"", ""title"": ""Návodka""}]"
942,36C m.,Novares,null,Forma – W28253,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/942_00942_V-Vanes_LH_RH_V-Vanes_Center_L_R.pdf"", ""title"": ""Návodka""}]"
944,40C č.,Novares,null,Forma 21-22,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/944_00944_Forma_21-22.pdf"", ""title"": ""Návodka""}]"
951,42B b.,Witte,null,Rotary Latch,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/951_00951_Rotary_Latch.pdf"", ""title"": ""Návodka""}]"
956,45F c.,Donaldson,null,Threaded ring P583845,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/956_00956_Threaded_Ring.pdf"", ""title"": ""Návodka""}]"
957,45G c.,Donaldson,null,Threaded ring P959400,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/957_00957_Threaded_Ring.pdf"", ""title"": ""Návodka""}]"
898,50C z.,Donaldson,,Open End Cap 80mm,null,false,,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/898_00898_Open_Endcap.pdf"", ""title"": ""Návodka""}]"
1026,Mezisklad,VW,null,Aufnahme Dichtring LSP li,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/1026_01026_Aufnahme_Dichtring_Li.pdf"", ""title"": ""Návodka""}]"
1027,Mezisklad,VW,null,Aufnahme Dichtring LSP re,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/1027_01027_Aufnahme_Dichtring_LSP_Re.pdf"", ""title"": ""Návodka""}]"
1028,Mezisklad,VW,null,Aufnahme Dichtring LSP hinten li,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/1028_01028_Aufnahme_Dichtring_LSP_Hinten_Li.pdf"", ""title"": ""Návodka""}]"
491,40A h.,Novares,null,Steuerhebel,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/491_00491_Steuerhebel_W3950.pdf"", ""title"": ""Návodka""}]"
767,37B m.,Scherdel,null,Ventil malý 16 nás. III,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/767_Ventil_maly_lila_16x_vakuum_00767.pdf"", ""title"": ""Fialová""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/767_Ventil_maly_modry_16x_vakuum_00767.pdf"", ""title"": ""Modrá""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/767_Ventil_maly_oranzovy_16x_vakuum_00767.pdf"", ""title"": ""Oranžová""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/767_Ventil_maly_tyrkysovy_16x_vakuum_00767.pdf"", ""title"": ""Tyrkysová""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/767_Ventil_maly_zeleny_16x_vakuum_00767.pdf"", ""title"": ""Zelená""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/767_Ventil_maly_cerny_16x_vakuum_00767.pdf"", ""title"": ""Černá""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/767_Ventil_maly_cerveny_16x_vakuum_00767.pdf"", ""title"": ""Červená""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/767_Ventil_maly_sedy_16x_vakuum_00767.pdf"", ""title"": ""Šedá""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/767_Ventil_maly_zluty_16x_vakuum_00767.pdf"", ""title"": ""Žlutá""}]"
770,38B c.,Scherdel,null,"Ventil malý ""mexicaner"" (gen IV) 32x",null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/770_Ventil_maly_32x_vakuum_zeleny_00770.pdf"", ""title"": ""Zelená""}]"
788,38C c.,Scherdel,null,Ventil malý 16 nás. III,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/788_Ventil_maly_fialovy_16x_vakuum_00788.pdf"", ""title"": ""Návodka""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/788_Ventil_maly_modry_16x_vakuum_00788.pdf"", ""title"": ""Modrá""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/788_Ventil_maly_oranzovy_16x_vakuum_00788.pdf"", ""title"": ""Oranžová""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/788_Ventil_maly_tyrkysovy_16x_vakuum_00788.pdf"", ""title"": ""Tyrkysová""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/788_Ventil_maly_zeleny_16x_vakuum_00788.pdf"", ""title"": ""Zelená""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/788_Ventil_maly_cerny_16x_vakuum_00788.pdf"", ""title"": ""Černá""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/788_Ventil_maly_cerveny_16x_vakuum_00788.pdf"", ""title"": ""Červená""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/788_Ventil_maly_sedy_16x_vakuum_00788.pdf"", ""title"": ""Šedá""}, {""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/788_Ventil_maly_zluty_16x_vakuum_00788.pdf"", ""title"": ""Žlutá""}]"
932,47E m.,VW,null,Odpadkový koš - Pevný díl,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/932_00932_Odpadkovy_kos-pevny_dil.pdf"", ""title"": ""Návodka""}]"
959,40C z.,Novares,null,Forma W23824,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/959_00959_W23824_Bedienknopf_MiKo_vorn.pdf"", ""title"": ""Návodka""}]"
522,39C m.,Bonnel,null,SecureConnect-krabicka_I+II,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/522_SecureConnet_krabicka_1_2.pdf"", ""title"": ""Návodka 1""}]"
504,44C b.,Others,null,Úchytka - MyDva,null,false,null,null
1001,51E z.,VW,null,Unterschale,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/1001_01001_Unterschale_Lenkstockverkleidung.pdf"", ""title"": ""Návodka""}]"
1003,49E b.,VW,null,Aufnahme Start Stop,null,false,null,"[{""url"": ""https://qjoovhagucdcaebgdmbx.supabase.co/storage/v1/object/public/mold-photos/navodky/1003_01003_Aufnahme_Start_Stop.pdf"", ""title"": ""Návodka""}]"
